model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,8.020,2017-04-29.05:03:48,349874,349874,1380742,388101,566754,0,144483,0,388101,1328,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.320,2017-04-29.05:03:57,349875,349875,1380744,398798,608416,0,165335,0,398798,1353,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.340,2017-04-29.05:04:06,38513,388386,1660380,425059,1807806,0,250901,1061880,415952,39888,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.370,2017-04-29.05:04:14,38513,388386,1660380,422071,1798898,0,252261,1058919,414550,42884,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.930,2017-04-29.05:04:24,349874,349874,1380742,381505,537677,0,132779,0,381505,1222,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.410,2017-04-29.05:04:33,349874,349874,1380742,391372,578612,0,148956,0,391372,1358,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,8.240,2017-04-29.05:04:44,349875,349875,1380744,398506,613925,0,163455,0,398506,1347,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.780,2017-04-29.05:04:52,38513,388386,1660380,425609,1800978,0,248661,1057347,408117,34312,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.320,2017-04-29.05:05:01,38513,388386,1660380,431486,1832295,0,254003,1066121,419876,37062,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.120,2017-04-29.05:05:10,349874,349874,1380742,387285,564073,0,141998,0,387285,1265,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.450,2017-04-29.05:05:19,349874,349874,1380742,391218,583682,0,153542,0,391218,1341,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.660,2017-04-29.05:05:29,349875,349875,1380744,388709,570819,0,146363,0,388709,1304,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.130,2017-04-29.05:05:37,38513,388386,1660380,422928,1795671,0,247715,1061394,411098,47800,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,7.100,2017-04-29.05:05:46,38513,388386,1660380,423917,1801275,0,259181,1055854,415950,43981,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.910,2017-04-29.05:05:56,349874,349874,1380742,386207,561361,0,140761,0,386207,1332,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.660,2017-04-29.05:06:06,349874,349874,1380742,395205,594840,0,154816,0,395205,1371,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.850,2017-04-29.05:06:16,349875,349875,1380744,392572,591886,0,157017,0,392572,1346,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.320,2017-04-29.05:06:24,38513,388386,1660380,428266,1820973,0,251058,1067071,418772,41858,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,5.990,2017-04-29.05:06:32,38513,388386,1660380,424565,1809571,0,246554,1067826,414196,37565,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.300,2017-04-29.05:06:41,349874,349874,1380742,383204,546698,0,137522,0,383204,1358,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.260,2017-04-29.05:06:50,349874,349874,1380742,397345,603969,0,163387,0,397345,1368,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.870,2017-04-29.05:07:00,349875,349875,1380744,392922,588188,0,157373,0,392922,1187,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.430,2017-04-29.05:07:09,38513,388386,1660380,434124,1845741,0,251518,1066540,414793,40344,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.390,2017-04-29.05:07:17,38513,388386,1660380,422665,1802910,0,248309,1065682,414922,44313,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.590,2017-04-29.05:07:27,349874,349874,1380742,394633,592912,0,159783,0,394633,1334,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.460,2017-04-29.05:07:36,349874,349874,1380742,392642,580133,0,147904,0,392642,1321,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.310,2017-04-29.05:07:45,349875,349875,1380744,390875,577358,0,148213,0,390875,1361,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.160,2017-04-29.05:07:54,38513,388386,1660380,422407,1801182,0,248576,1066279,411997,48610,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.260,2017-04-29.05:08:02,38513,388386,1660380,449209,1909360,0,248166,1073512,414367,38988,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.420,2017-04-29.05:08:11,349874,349874,1380742,387135,563939,0,143852,0,387135,1303,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.340,2017-04-29.05:08:20,349874,349874,1380742,390952,581357,0,151716,0,390952,1332,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.400,2017-04-29.05:08:30,349875,349875,1380744,390226,579220,0,148935,0,390226,1324,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.790,2017-04-29.05:08:39,38513,388386,1660380,423640,1801352,0,253780,1060659,415042,46561,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.340,2017-04-29.05:08:47,38513,388386,1660380,426906,1816714,0,251288,1066604,416264,45126,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.800,2017-04-29.05:08:57,349874,349874,1380742,412614,664957,0,191758,0,412614,1356,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.840,2017-04-29.05:09:07,349874,349874,1380742,400358,618831,0,166191,0,400358,1357,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.280,2017-04-29.05:09:16,349875,349875,1380744,385431,562301,0,142543,0,385431,1375,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.530,2017-04-29.05:09:24,38513,388386,1660380,420841,1795837,0,251238,1059719,413650,47054,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.270,2017-04-29.05:09:33,38513,388386,1660380,419924,1792223,0,247777,1063053,410745,42613,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,8.070,2017-04-29.05:09:43,349874,349874,1380742,393891,595548,0,157020,0,393891,1280,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.420,2017-04-29.05:09:52,349874,349874,1380742,392993,589750,0,156599,0,392993,1324,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.350,2017-04-29.05:10:02,349875,349875,1380744,389452,569841,0,142694,0,389452,1363,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.530,2017-04-29.05:10:10,38513,388386,1660380,426693,1814661,0,258621,1060613,416849,45109,2,1,0,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,ufscc,-1,16,tgba,-1,OK,6.460,2017-04-29.05:10:19,38513,388386,1660380,436160,1857957,0,246937,1069713,412382,48914,2,-1,-1,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3hoa,-1,OK,7.870,2017-04-29.05:10:29,349874,349874,1380742,397000,601291,0,160348,0,397000,1301,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,ltl3dra,-1,OK,7.590,2017-04-29.05:10:38,349874,349874,1380742,402979,625787,0,171806,0,402979,1276,1,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,rabinizer3,-1,OK,7.660,2017-04-29.05:10:48,349875,349875,1380744,397626,608457,0,169878,0,397626,1309,2,1,313964,-1,-1
S_ParamProductionCell-PT-2_LTLC_3_,favoid,seq,16,tgbarabin,-1,OK,6.440,2017-04-29.05:10:56,38513,388386,1660380,422270,1792150,0,250219,1061308,412437,44990,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.030,2017-04-29.05:11:14,1959452,4369190,24135322,4511219,24745992,0,12598499,7438544,4499627,588055,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,14.350,2017-04-29.05:11:31,2409739,2409739,9827662,3060318,9788527,0,6126568,0,3060318,1821,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.670,2017-04-29.05:11:47,2409739,2409739,9827662,2973377,9549105,0,6004242,0,2973377,1638,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.610,2017-04-29.05:12:02,2409744,2409744,9827681,2883586,9253258,0,5841107,0,2883586,1680,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.730,2017-04-29.05:12:21,1959452,4369190,24135322,4585781,25048625,0,12728835,7448771,4568854,625825,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.670,2017-04-29.05:12:40,1959452,4369190,24135322,4542203,24881983,0,12659741,7437231,4533095,608449,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,14.080,2017-04-29.05:12:56,2409739,2409739,9827662,2988455,9609670,0,6016870,0,2988455,1817,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.680,2017-04-29.05:13:12,2409739,2409739,9827662,2917167,9307635,0,5904694,0,2917167,1719,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.200,2017-04-29.05:13:27,2409744,2409744,9827681,2952787,9493607,0,5996880,0,2952787,1742,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.580,2017-04-29.05:13:46,1959452,4369190,24135322,4505195,24703330,0,12564056,7439325,4494677,600256,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.830,2017-04-29.05:14:05,1959452,4369190,24135322,4493858,24658790,0,12553762,7435265,4485679,638661,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,14.930,2017-04-29.05:14:22,2409739,2409739,9827662,3118064,10045983,0,6271434,0,3118064,1802,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,14.510,2017-04-29.05:14:39,2409739,2409739,9827662,2902683,9249565,0,5871164,0,2902683,1713,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.870,2017-04-29.05:14:54,2409744,2409744,9827681,2948608,9470552,0,5968447,0,2948608,1803,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.570,2017-04-29.05:15:13,1959452,4369190,24135322,4521432,24761224,0,12599156,7435187,4516572,597890,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.450,2017-04-29.05:15:32,1959452,4369190,24135322,4482340,24647046,0,12514577,7442644,4467939,585316,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,13.620,2017-04-29.05:15:47,2409739,2409739,9827662,2942334,9319394,0,5877605,0,2942334,1763,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.860,2017-04-29.05:16:03,2409739,2409739,9827662,2980127,9559124,0,5990973,0,2980127,1780,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,14.020,2017-04-29.05:16:19,2409744,2409744,9827681,2906465,9311277,0,5922126,0,2906465,1774,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.770,2017-04-29.05:16:38,1959452,4369190,24135322,4587502,25021419,0,12744861,7433460,4578423,621954,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.980,2017-04-29.05:16:57,1959452,4369190,24135322,4578250,25026538,0,12731609,7435842,4568621,615552,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,13.370,2017-04-29.05:17:13,2409739,2409739,9827662,2984793,9469598,0,5939716,0,2984793,1641,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.280,2017-04-29.05:17:28,2409739,2409739,9827662,2865717,9084058,0,5800142,0,2865717,1719,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.730,2017-04-29.05:17:44,2409744,2409744,9827681,2908933,9349692,0,5893173,0,2908933,1742,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.670,2017-04-29.05:18:03,1959452,4369190,24135322,4470866,24609362,0,12486147,7452154,4455004,616363,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.880,2017-04-29.05:18:22,1959452,4369190,24135322,4569159,24986729,0,12701696,7439458,4557703,611088,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,14.070,2017-04-29.05:18:38,2409739,2409739,9827662,3007838,9665302,0,6082492,0,3007838,1891,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,14.160,2017-04-29.05:18:54,2409739,2409739,9827662,2983981,9497994,0,5985280,0,2983981,1915,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.630,2017-04-29.05:19:10,2409744,2409744,9827681,2906669,9303172,0,5898056,0,2906669,1677,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.160,2017-04-29.05:19:28,1959452,4369190,24135322,4495718,24713029,0,12548700,7448647,4476318,609194,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.320,2017-04-29.05:19:46,1959452,4369190,24135322,4514104,24801350,0,12559864,7452115,4488795,608449,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,13.690,2017-04-29.05:20:02,2409739,2409739,9827662,2977044,9540652,0,5983501,0,2977044,1675,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.370,2017-04-29.05:20:18,2409739,2409739,9827662,2993923,9573107,0,6016032,0,2993923,1840,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.170,2017-04-29.05:20:33,2409744,2409744,9827681,2943275,9414472,0,5938349,0,2943275,1749,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,17.820,2017-04-29.05:20:53,1959452,4369190,24135322,4494548,24665952,0,12537311,7438021,4478477,602280,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.720,2017-04-29.05:21:11,1959452,4369190,24135322,4509924,24777769,0,12574852,7444563,4496469,632493,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,13.060,2017-04-29.05:21:27,2409739,2409739,9827662,2901554,9190633,0,5814111,0,2901554,1597,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.140,2017-04-29.05:21:42,2409739,2409739,9827662,2839481,8985177,0,5722019,0,2839481,1585,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,13.570,2017-04-29.05:21:57,2409744,2409744,9827681,2865751,9195357,0,5854811,0,2865751,1705,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.800,2017-04-29.05:22:17,1959452,4369190,24135322,4571628,25001273,0,12698299,7444190,4556437,584823,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.500,2017-04-29.05:22:35,1959452,4369190,24135322,4549748,24890997,0,12677511,7439580,4539404,638639,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,13.700,2017-04-29.05:22:51,2409739,2409739,9827662,2998322,9636103,0,6034029,0,2998322,1907,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.700,2017-04-29.05:23:07,2409739,2409739,9827662,2941816,9442799,0,5943269,0,2941816,1715,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,12.420,2017-04-29.05:23:21,2409744,2409744,9827681,2833628,8956191,0,5721295,0,2833628,1814,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.720,2017-04-29.05:23:40,1959452,4369190,24135322,4543616,24902049,0,12654262,7441471,4531044,595696,2,1,0,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,ufscc,-1,16,tgba,-1,OK,16.180,2017-04-29.05:23:58,1959452,4369190,24135322,4486561,24624271,0,12540176,7433064,4477098,619610,2,-1,-1,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3hoa,-1,OK,13.820,2017-04-29.05:24:14,2409739,2409739,9827662,2994300,9585871,0,6040644,0,2994300,1682,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,ltl3dra,-1,OK,13.290,2017-04-29.05:24:30,2409739,2409739,9827662,2984766,9549586,0,5981435,0,2984766,1855,1,1,886014,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,rabinizer3,-1,OK,14.150,2017-04-29.05:24:46,2409744,2409744,9827681,2961875,9540597,0,6043887,0,2961875,1837,3,1,886027,-1,-1
S_ParamProductionCell-PT-4_LTLC_14_,favoid,seq,16,tgbarabin,-1,OK,16.350,2017-04-29.05:25:04,1959452,4369190,24135322,4523083,24795172,0,12586059,7443646,4506273,605341,2,1,0,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,ufscc,-1,16,tgba,-1,OK,9.590,2017-04-29.05:25:16,68612,1725853,7029084,1802701,7345833,0,221101,5144100,1752087,351974,2,-1,-1,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,11.540,2017-04-29.05:25:29,1657242,1657242,6746379,1819630,1958374,0,112349,0,1819630,1249,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,12.430,2017-04-29.05:25:44,1657242,1657242,6746379,1802310,1960152,0,123496,0,1802310,1185,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,11.830,2017-04-29.05:25:58,1657242,1657242,6746379,1801048,1942141,0,112030,0,1801048,1241,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,10.340,2017-04-29.05:26:10,68612,1725853,7029084,1800550,7346978,0,216264,5158760,1758130,373185,2,1,0,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,ufscc,-1,16,tgba,-1,OK,9.820,2017-04-29.05:26:22,68612,1725853,7029084,1764556,7178897,0,215158,5112924,1738925,379316,2,-1,-1,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,11.980,2017-04-29.05:26:36,1657242,1657242,6746379,1799094,1963721,0,125880,0,1799094,1214,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,11.340,2017-04-29.05:26:49,1657242,1657242,6746379,1822365,1962216,0,111317,0,1822365,1234,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,11.730,2017-04-29.05:27:03,1657242,1657242,6746379,1819578,1988841,0,128162,0,1819578,1273,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,9.880,2017-04-29.05:27:15,68612,1725853,7029084,1775813,7230286,0,218673,5134798,1755326,395492,2,1,0,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,ufscc,-1,16,tgba,-1,OK,10.040,2017-04-29.05:27:27,68612,1725853,7029084,1772600,7237338,0,216123,5143293,1752009,341380,2,-1,-1,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,12.390,2017-04-29.05:27:42,1657242,1657242,6746379,1821648,1985701,0,129213,0,1821648,1225,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,12.770,2017-04-29.05:27:57,1657242,1657242,6746379,1833017,2007789,0,136345,0,1833017,1242,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,13.120,2017-04-29.05:28:12,1657242,1657242,6746379,1841016,1994411,0,117761,0,1841016,1153,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,10.750,2017-04-29.05:28:25,68612,1725853,7029084,1772401,7229438,0,219476,5134676,1750268,362670,2,1,0,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,ufscc,-1,16,tgba,-1,OK,9.940,2017-04-29.05:28:37,68612,1725853,7029084,1776100,7236188,0,219926,5133589,1754975,410173,2,-1,-1,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,12.040,2017-04-29.05:28:51,1657242,1657242,6746379,1824213,1964023,0,113389,0,1824213,1207,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,13.240,2017-04-29.05:29:06,1657242,1657242,6746379,1809091,1964776,0,120751,0,1809091,1317,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,12.360,2017-04-29.05:29:21,1657242,1657242,6746379,1794823,1946269,0,119206,0,1794823,1132,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,9.670,2017-04-29.05:29:33,68612,1725853,7029084,1767618,7209981,0,216385,5130602,1748366,376586,2,1,0,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,ufscc,-1,16,tgba,-1,OK,9.970,2017-04-29.05:29:45,68612,1725853,7029084,1791762,7300092,0,219241,5138548,1752440,363013,2,-1,-1,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,12.100,2017-04-29.05:29:59,1657242,1657242,6746379,1787796,1939935,0,120061,0,1787796,1199,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,12.820,2017-04-29.05:30:14,1657242,1657242,6746379,1838490,1996156,0,122797,0,1838490,1225,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,12.380,2017-04-29.05:30:29,1657242,1657242,6746379,1832570,1982637,0,118571,0,1832570,1235,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,9.250,2017-04-29.05:30:40,68612,1725853,7029084,1773033,7205818,0,217127,5118266,1741513,383743,2,1,0,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,ufscc,-1,16,tgba,-1,OK,9.740,2017-04-29.05:30:52,68612,1725853,7029084,1762143,7179125,0,218836,5124729,1746345,350948,2,-1,-1,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,13.720,2017-04-29.05:31:08,1657242,1657242,6746379,1808953,1957000,0,117421,0,1808953,1217,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,14.600,2017-04-29.05:31:25,1657242,1657242,6746379,1819513,1957442,0,109924,0,1819513,1162,1,1,1657238,-1,-1
S_ParamProductionCell-PT-5_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,13.100,2017-04-29.05:31:40,1657242,1657242,6746379,1823765,1966774,0,112105,0,1823765,1204,1,1,1657238,-1,-1
